Lat.,Lon.,Layer,Time,WA_U,WA_D,WA_R,RUD
35.62027,139.995856,8,0,2.92,3.32,25.92,0.01
35.62027,140.00036,8,0,3.28,3.16,26.01,0.02
35.62027,140.004865,8,0,3.69,3.03,26.12,0.02
35.62027,140.009369,8,0,4.2,2.94,26.23,0.03
35.62027,140.013874,8,0,4.67,2.86,26.3,0.04
35.62027,140.018378,8,0,5.11,2.8,26.33,0.04
35.62027,140.022883,8,0,5.56,2.76,26.36,0.05
35.62027,140.027387,8,0,6.05,2.77,26.35,0.05
35.62027,140.031892,8,0,6.25,2.77,26.26,0.05
35.62027,140.036396,8,0,6.37,2.67,26.07,0.06
35.62027,140.040901,8,0,6.36,2.56,25.81,0.06
35.62027,140.045405,8,0,6.09,2.49,25.48,0.05
35.62027,140.04991,8,0,5.71,2.43,25.12,0.05
35.62027,140.054414,8,0,5.28,2.37,24.78,0.04
35.624775,139.761622,8,0,0.22,16.56,29.15,-0.03
35.624775,139.766126,8,0,2.05,18.93,35.31,-0.02
35.624775,139.784144,8,0,6.11,14.86,37.02,0.04
35.624775,139.793153,8,0,4.42,15.7,35.71,0.01
35.624775,139.802162,8,0,3.96,16.29,35.99,-0.0
35.624775,139.806667,8,0,3.98,16.38,36.28,-0.01
35.624775,139.811171,8,0,4.15,16.35,36.54,-0.01
35.624775,139.815676,8,0,4.36,16.26,36.82,-0.01
35.624775,139.82018,8,0,4.48,16.12,36.69,-0.01
35.624775,139.824685,8,0,4.51,16.08,36.54,-0.01
35.624775,139.842703,8,0,-3.91,10.41,26.09,-0.1
35.624775,139.847207,8,0,-3.82,23.8,27.77,-0.14
35.624775,139.851712,8,0,-4.04,21.15,28.24,-0.14
35.624775,139.856216,8,0,-4.34,22.29,28.52,-0.14
35.624775,139.860721,8,0,-4.33,21.74,28.66,-0.14
35.624775,139.865225,8,0,-3.58,19.84,29.14,-0.13
35.624775,139.86973,8,0,-2.34,17.39,30.02,-0.11
35.624775,139.874234,8,0,-0.76,16.75,31.06,-0.09
35.624775,139.878739,8,0,0.93,16.32,32.29,-0.06
35.624775,139.883243,8,0,2.56,15.87,33.21,-0.04
35.624775,139.887748,8,0,3.85,15.26,33.7,-0.03
35.624775,139.892252,8,0,4.36,14.49,33.47,-0.02
35.624775,139.896757,8,0,4.09,13.79,32.57,-0.02
35.624775,139.901261,8,0,4.17,13.19,31.99,-0.02
35.624775,139.905766,8,0,4.48,12.64,31.66,-0.01
35.624775,139.914775,8,0,5.25,11.51,31.13,0.0
35.624775,139.919279,8,0,4.8,10.88,30.51,-0.0
35.624775,139.923784,8,0,4.31,10.31,29.95,-0.01
35.624775,139.928288,8,0,3.79,9.7,29.37,-0.01
35.624775,139.932793,8,0,3.22,9.02,28.78,-0.01
35.624775,139.937297,8,0,2.79,8.38,28.28,-0.01
35.624775,139.941802,8,0,2.49,7.8,27.84,-0.02
35.624775,139.946306,8,0,2.21,7.25,27.42,-0.02
35.624775,139.950811,8,0,1.93,6.7,27.01,-0.02
35.624775,139.955315,8,0,1.73,6.21,26.67,-0.02
35.624775,139.95982,8,0,1.56,5.83,26.4,-0.02
35.624775,139.964324,8,0,1.45,5.5,26.22,-0.02
35.624775,139.968829,8,0,1.41,5.21,26.12,-0.01
35.624775,139.973333,8,0,1.43,4.94,26.02,-0.01
35.624775,139.977838,8,0,1.5,4.7,25.98,-0.01
35.624775,139.982342,8,0,1.68,4.5,25.99,-0.01
35.624775,139.986847,8,0,1.91,4.29,26.01,-0.0
35.624775,139.991351,8,0,2.19,4.08,26.04,0.0
35.624775,139.995856,8,0,2.55,3.91,26.12,0.01
35.624775,140.00036,8,0,2.93,3.75,26.22,0.01
35.624775,140.004865,8,0,3.33,3.59,26.32,0.02
35.624775,140.009369,8,0,3.82,3.47,26.41,0.02
35.624775,140.013874,8,0,4.31,3.41,26.48,0.03
35.624775,140.018378,8,0,4.85,3.38,26.58,0.04
35.624775,140.022883,8,0,5.37,3.36,26.65,0.04
35.624775,140.027387,8,0,5.9,3.36,26.66,0.05
35.624775,140.031892,8,0,6.39,3.33,26.61,0.05
35.624775,140.036396,8,0,6.83,3.19,26.42,0.06
35.624775,140.040901,8,0,7.04,3.04,26.17,0.06
35.624775,140.045405,8,0,6.58,2.88,25.76,0.06
35.624775,140.04991,8,0,6.14,2.75,25.35,0.05
35.629279,139.761622,8,0,-1.68,16.7,25.6,-0.06
35.629279,139.766126,8,0,0.41,20.14,33.1,-0.04
35.629279,139.770631,8,0,2.27,22.24,38.23,-0.02
35.629279,139.784144,8,0,6.69,15.59,37.92,0.05
35.629279,139.802162,8,0,4.7,16.26,36.79,0.01
35.629279,139.806667,8,0,4.62,16.19,36.88,0.01
35.629279,139.811171,8,0,4.51,16.12,36.96,0.0
35.629279,139.815676,8,0,4.15,16.04,36.84,-0.0
35.629279,139.82018,8,0,4.08,16.0,36.85,-0.01
35.629279,139.824685,8,0,3.75,15.75,36.54,-0.01
35.629279,139.842703,8,0,-7.4,58.99,20.61,-0.32
35.629279,139.847207,8,0,-7.28,74.61,22.99,-0.24
35.629279,139.851712,8,0,-7.2,58.46,25.22,-0.22
35.629279,139.856216,8,0,-7.44,34.32,25.98,-0.2
35.629279,139.860721,8,0,-7.52,27.81,26.71,-0.19
35.629279,139.865225,8,0,-6.57,23.43,27.36,-0.17
35.629279,139.86973,8,0,-5.86,20.08,27.5,-0.15
35.629279,139.874234,8,0,-4.01,18.38,28.82,-0.13
35.629279,139.878739,8,0,-1.56,17.71,26.14,-0.09
35.629279,139.883243,8,0,-0.49,16.48,22.73,-0.08
35.629279,139.887748,8,0,1.26,15.74,23.57,-0.05
35.629279,139.892252,8,0,2.87,15.14,27.63,-0.03
35.629279,139.896757,8,0,2.79,14.25,28.8,-0.03
35.629279,139.901261,8,0,3.05,13.57,30.03,-0.03
35.629279,139.919279,8,0,4.46,11.28,30.7,-0.01
35.629279,139.923784,8,0,4.1,10.8,30.22,-0.01
35.629279,139.928288,8,0,3.71,10.33,29.77,-0.01
35.629279,139.932793,8,0,3.16,9.77,29.22,-0.02
35.629279,139.937297,8,0,2.68,9.15,28.72,-0.02
35.629279,139.941802,8,0,2.31,8.6,28.3,-0.02
35.629279,139.946306,8,0,1.94,8.04,27.87,-0.02
35.629279,139.950811,8,0,1.57,7.47,27.41,-0.02
35.629279,139.955315,8,0,1.33,6.96,27.03,-0.02
35.629279,139.95982,8,0,1.16,6.55,26.74,-0.02
35.629279,139.964324,8,0,1.05,6.2,26.53,-0.02
35.629279,139.968829,8,0,1.02,5.9,26.39,-0.02
35.629279,139.973333,8,0,1.03,5.61,26.29,-0.02
35.629279,139.977838,8,0,1.08,5.35,26.22,-0.02
35.629279,139.982342,8,0,1.26,5.14,26.21,-0.02
35.629279,139.986847,8,0,1.5,4.92,26.21,-0.01
35.629279,139.991351,8,0,1.77,4.69,26.23,-0.01
35.629279,139.995856,8,0,2.08,4.5,26.29,-0.0
35.629279,140.00036,8,0,2.45,4.32,26.36,0.0
35.629279,140.004865,8,0,2.83,4.12,26.43,0.01
35.629279,140.009369,8,0,3.29,3.99,26.52,0.01
35.629279,140.013874,8,0,3.8,3.94,26.61,0.02
35.629279,140.018378,8,0,4.35,3.89,26.7,0.03
35.629279,140.022883,8,0,4.93,3.83,26.79,0.03
35.629279,140.027387,8,0,5.51,3.82,26.83,0.04
35.629279,140.031892,8,0,6.04,3.81,26.81,0.05
35.629279,140.036396,8,0,6.61,3.64,26.63,0.05
35.629279,140.040901,8,0,7.04,3.43,26.39,0.06
35.629279,140.045405,8,0,6.82,3.21,25.96,0.06
35.633784,139.757117,8,0,-4.5,13.52,13.01,-0.09
35.633784,139.761622,8,0,-3.0,16.69,22.23,-0.07
35.633784,139.770631,8,0,1.11,23.95,36.74,-0.03
35.633784,139.775135,8,0,2.84,26.31,40.93,-0.02
35.633784,139.77964,8,0,4.54,25.17,42.1,0.0
35.633784,139.802162,8,0,5.83,16.38,38.06,0.03
35.633784,139.806667,8,0,5.34,16.18,37.68,0.02
35.633784,139.811171,8,0,4.66,15.88,37.1,0.01
35.633784,139.815676,8,0,4.08,15.77,36.77,-0.0
35.633784,139.82018,8,0,3.4,15.55,36.28,-0.01
35.633784,139.824685,8,0,2.49,15.14,35.59,-0.02
35.633784,139.847207,8,0,-9.88,51.52,18.33,-0.31
35.633784,139.851712,8,0,-9.53,108.78,21.42,-0.27
35.633784,139.856216,8,0,-9.74,65.67,23.16,-0.24
35.633784,139.860721,8,0,-9.56,48.15,23.95,-0.23
35.633784,139.865225,8,0,-8.91,30.01,25.73,-0.2
35.633784,139.86973,8,0,-9.34,23.24,24.75,-0.2
35.633784,139.874234,8,0,-8.74,19.9,17.53,-0.18
35.633784,139.878739,8,0,-7.85,18.38,3.72,-0.17
35.633784,139.883243,8,0,-4.4,17.16,6.45,-0.12
35.633784,139.887748,8,0,-0.89,16.33,13.09,-0.07
35.633784,139.892252,8,0,-0.64,15.19,17.01,-0.07
35.633784,139.928288,8,0,3.13,10.67,29.82,-0.02
35.633784,139.932793,8,0,2.73,10.26,29.4,-0.02
35.633784,139.937297,8,0,2.33,9.8,29.0,-0.03
35.633784,139.941802,8,0,1.87,9.26,28.57,-0.03
35.633784,139.946306,8,0,1.48,8.71,28.15,-0.03
35.633784,139.950811,8,0,1.14,8.15,27.71,-0.03
35.633784,139.955315,8,0,0.9,7.64,27.35,-0.03
35.633784,139.95982,8,0,0.74,7.21,27.04,-0.03
35.633784,139.964324,8,0,0.61,6.83,26.77,-0.03
35.633784,139.968829,8,0,0.55,6.51,26.59,-0.03
35.633784,139.973333,8,0,0.57,6.23,26.49,-0.03
35.633784,139.977838,8,0,0.66,5.96,26.41,-0.03
35.633784,139.982342,8,0,0.83,5.71,26.38,-0.02
35.633784,139.986847,8,0,1.07,5.5,26.37,-0.02
35.633784,139.991351,8,0,1.32,5.3,26.39,-0.02
35.633784,139.995856,8,0,1.57,5.06,26.42,-0.01
35.633784,140.00036,8,0,1.92,4.85,26.46,-0.01
35.633784,140.004865,8,0,2.29,4.65,26.52,-0.0
35.633784,140.009369,8,0,2.65,4.51,26.59,0.0
35.633784,140.013874,8,0,3.18,4.42,26.67,0.01
35.633784,140.018378,8,0,3.73,4.33,26.75,0.02
35.633784,140.022883,8,0,4.34,4.26,26.85,0.02
35.633784,140.027387,8,0,4.97,4.24,26.93,0.03
35.633784,140.031892,8,0,5.46,4.18,26.88,0.04
35.633784,140.036396,8,0,6.06,4.03,26.75,0.04
35.633784,140.040901,8,0,6.44,3.82,26.48,0.05
35.633784,140.045405,8,0,6.23,3.97,26.38,0.05
35.638288,139.761622,8,0,-3.69,16.4,18.91,-0.08
35.638288,139.766126,8,0,-1.7,20.26,27.96,-0.06
35.638288,139.770631,8,0,0.61,23.91,34.91,-0.04
35.638288,139.775135,8,0,2.6,27.44,40.67,-0.02
35.638288,139.77964,8,0,5.62,29.73,45.72,0.01
35.638288,139.811171,8,0,5.32,16.06,37.9,0.02
35.638288,139.815676,8,0,4.41,15.61,36.96,0.01
35.638288,139.82018,8,0,3.37,15.07,35.89,-0.01
35.638288,139.860721,8,0,-11.25,86.68,19.02,-0.25
35.638288,139.865225,8,0,-11.7,49.82,17.6,-0.24
35.638288,139.86973,8,0,-13.53,34.53,6.12,-0.24
35.638288,139.874234,8,0,-15.3,19.65,-13.05,-0.25
35.638288,139.878739,8,0,-6.55,20.46,-5.38,-0.13
35.638288,139.883243,8,0,1.36,20.61,10.08,-0.02
35.638288,139.887748,8,0,-1.4,17.54,9.19,-0.07
35.638288,139.937297,8,0,1.76,10.22,29.08,-0.03
35.638288,139.941802,8,0,1.33,9.74,28.69,-0.04
35.638288,139.946306,8,0,0.92,9.2,28.24,-0.04
35.638288,139.950811,8,0,0.62,8.62,27.81,-0.04
35.638288,139.955315,8,0,0.4,8.13,27.45,-0.04
35.638288,139.95982,8,0,0.25,7.75,27.18,-0.04
35.638288,139.964324,8,0,0.11,7.4,26.94,-0.04
35.638288,139.968829,8,0,0.04,7.08,26.74,-0.04
35.638288,139.973333,8,0,0.11,6.8,26.63,-0.04
35.638288,139.977838,8,0,0.21,6.52,26.55,-0.03
35.638288,139.982342,8,0,0.35,6.25,26.49,-0.03
35.638288,139.986847,8,0,0.56,6.02,26.48,-0.03
35.638288,139.991351,8,0,0.79,5.8,26.47,-0.02
35.638288,139.995856,8,0,1.04,5.55,26.47,-0.02
35.638288,140.00036,8,0,1.35,5.33,26.5,-0.01
35.638288,140.004865,8,0,1.72,5.15,26.56,-0.01
35.638288,140.009369,8,0,2.03,4.97,26.59,-0.01
35.638288,140.013874,8,0,2.46,4.83,26.62,0.0
35.638288,140.018378,8,0,3.01,4.72,26.7,0.01
35.638288,140.022883,8,0,3.62,4.64,26.82,0.01
35.638288,140.027387,8,0,4.28,4.57,26.93,0.02
35.638288,140.031892,8,0,4.67,4.5,26.85,0.03
35.642793,139.761622,8,0,-4.49,16.12,14.03,-0.09
35.642793,139.766126,8,0,-1.94,19.23,26.49,-0.06
35.642793,139.770631,8,0,0.58,23.33,33.65,-0.03
35.642793,139.775135,8,0,3.4,28.05,41.3,-0.01
35.642793,139.788649,8,0,10.76,32.91,52.92,0.06
35.642793,139.806667,8,0,7.57,20.15,42.42,0.05
35.642793,139.824685,8,0,3.31,14.79,36.09,-0.0
35.642793,139.941802,8,0,0.83,10.05,28.68,-0.04
35.642793,139.946306,8,0,0.37,9.52,28.2,-0.05
35.642793,139.950811,8,0,-0.05,8.98,27.74,-0.05
35.642793,139.955315,8,0,-0.16,8.57,27.47,-0.05
35.642793,139.95982,8,0,-0.26,8.21,27.24,-0.05
35.642793,139.964324,8,0,-0.38,7.87,27.02,-0.05
35.642793,139.968829,8,0,-0.44,7.57,26.85,-0.05
35.642793,139.973333,8,0,-0.34,7.29,26.74,-0.04
35.642793,139.977838,8,0,-0.24,7.02,26.66,-0.04
35.642793,139.982342,8,0,-0.15,6.76,26.59,-0.04
35.642793,139.986847,8,0,0.03,6.52,26.56,-0.04
35.642793,139.991351,8,0,0.34,6.27,26.56,-0.03
35.642793,139.995856,8,0,0.54,6.0,26.51,-0.03
35.642793,140.00036,8,0,0.74,5.77,26.49,-0.02
35.642793,140.004865,8,0,1.14,5.6,26.56,-0.02
35.642793,140.009369,8,0,1.38,5.38,26.51,-0.01
35.642793,140.013874,8,0,1.66,5.19,26.48,-0.01
35.642793,140.018378,8,0,2.18,5.06,26.55,-0.0
35.642793,140.022883,8,0,2.77,4.93,26.65,0.0
35.642793,140.027387,8,0,3.32,4.83,26.72,0.01
35.642793,140.054414,8,0,12.1,17.7,38.72,0.02
35.647297,139.761622,8,0,-6.41,17.38,1.1,-0.11
35.647297,139.766126,8,0,-3.45,19.65,18.98,-0.08
35.647297,139.770631,8,0,-0.7,23.29,30.36,-0.05
35.647297,139.775135,8,0,4.48,31.57,42.91,0.0
35.647297,139.77964,8,0,10.9,41.74,57.78,0.05
35.647297,139.932793,8,0,1.53,11.75,29.98,-0.04
35.647297,139.937297,8,0,0.91,10.96,29.24,-0.05
35.647297,139.941802,8,0,0.4,10.33,28.68,-0.05
35.647297,139.946306,8,0,-0.1,9.8,28.17,-0.05
35.647297,139.950811,8,0,-0.59,9.27,27.67,-0.06
35.647297,139.955315,8,0,-0.72,8.9,27.42,-0.06
35.647297,139.95982,8,0,-0.77,8.57,27.23,-0.06
35.647297,139.964324,8,0,-0.81,8.25,27.05,-0.05
35.647297,139.968829,8,0,-0.8,7.97,26.92,-0.05
35.647297,139.973333,8,0,-0.74,7.73,26.83,-0.05
35.647297,139.977838,8,0,-0.65,7.48,26.75,-0.05
35.647297,139.982342,8,0,-0.52,7.26,26.72,-0.05
35.647297,139.986847,8,0,-0.23,7.01,26.72,-0.04
35.647297,139.991351,8,0,-0.01,6.71,26.65,-0.04
35.647297,139.995856,8,0,0.13,6.43,26.56,-0.03
35.647297,140.00036,8,0,0.19,6.15,26.45,-0.03
35.647297,140.004865,8,0,0.44,5.9,26.4,-0.03
35.647297,140.009369,8,0,0.69,5.7,26.36,-0.02
35.647297,140.013874,8,0,0.87,5.51,26.31,-0.02
35.647297,140.018378,8,0,1.37,5.32,26.37,-0.01
35.647297,140.022883,8,0,1.93,5.18,26.45,-0.01
35.647297,140.058919,8,0,15.34,23.12,43.93,0.03
35.651802,139.761622,8,0,-9.58,17.3,-19.34,-0.15
35.651802,139.766126,8,0,-4.8,19.68,0.28,-0.09
35.651802,139.770631,8,0,-1.72,23.33,19.98,-0.06
35.651802,139.775135,8,0,2.3,28.96,35.54,-0.02
35.651802,139.923784,8,0,1.83,12.87,30.74,-0.05
35.651802,139.928288,8,0,1.31,12.62,30.41,-0.05
35.651802,139.932793,8,0,0.82,11.9,29.78,-0.05
35.651802,139.937297,8,0,0.39,11.18,29.17,-0.05
35.651802,139.941802,8,0,-0.1,10.54,28.59,-0.06
35.651802,139.946306,8,0,-0.54,10.01,28.1,-0.06
35.651802,139.950811,8,0,-0.98,9.49,27.62,-0.06
35.651802,139.955315,8,0,-1.16,9.14,27.35,-0.06
35.651802,139.95982,8,0,-1.25,8.85,27.16,-0.06
35.651802,139.964324,8,0,-1.25,8.57,27.02,-0.06
35.651802,139.968829,8,0,-1.12,8.35,26.98,-0.06
35.651802,139.973333,8,0,-1.14,8.1,26.86,-0.06
35.651802,139.977838,8,0,-1.04,7.88,26.8,-0.05
35.651802,139.982342,8,0,-0.83,7.7,26.82,-0.05
35.651802,139.986847,8,0,-0.56,7.45,26.8,-0.05
35.651802,139.991351,8,0,-0.25,7.11,26.74,-0.04
35.651802,139.995856,8,0,-0.12,6.8,26.61,-0.04
35.651802,140.00036,8,0,-0.08,6.47,26.44,-0.04
35.651802,140.004865,8,0,-0.05,6.18,26.27,-0.04
35.651802,140.009369,8,0,0.08,5.94,26.17,-0.03
35.651802,140.013874,8,0,0.35,5.73,26.16,-0.03
35.651802,140.018378,8,0,0.73,5.53,26.19,-0.02
35.656306,139.766126,8,0,-10.63,17.65,-28.3,-0.16
35.656306,139.770631,8,0,-9.09,17.8,-20.18,-0.14
35.656306,139.775135,8,0,1.63,-8.29,4.38,0.11
35.656306,139.919279,8,0,-0.32,12.92,27.24,-0.07
35.656306,139.923784,8,0,1.14,13.09,30.58,-0.06
35.656306,139.928288,8,0,0.59,12.41,29.96,-0.06
35.656306,139.932793,8,0,-0.05,11.69,29.29,-0.06
35.656306,139.937297,8,0,-0.4,11.07,28.78,-0.06
35.656306,139.941802,8,0,-0.73,10.53,28.31,-0.06
35.656306,139.946306,8,0,-1.07,10.1,27.92,-0.07
35.656306,139.950811,8,0,-1.46,9.66,27.49,-0.07
35.656306,139.955315,8,0,-1.46,9.36,27.33,-0.07
35.656306,139.95982,8,0,-1.51,9.06,27.16,-0.07
35.656306,139.964324,8,0,-1.5,8.8,27.02,-0.06
35.656306,139.968829,8,0,-1.46,8.58,26.93,-0.06
35.656306,139.973333,8,0,-1.34,8.36,26.89,-0.06
35.656306,139.977838,8,0,-1.12,8.16,26.89,-0.06
35.656306,139.982342,8,0,-0.96,7.98,26.89,-0.05
35.656306,139.986847,8,0,-0.69,7.8,26.94,-0.05
35.656306,140.004865,8,0,-0.38,6.41,26.19,-0.04
35.656306,140.009369,8,0,-0.45,6.09,25.97,-0.04
35.656306,140.013874,8,0,-0.22,5.86,25.93,-0.04
35.656306,140.063423,8,0,19.62,30.94,51.38,0.02
35.660811,139.775135,8,0,-9.93,17.9,-28.08,-0.15
35.660811,139.77964,8,0,-8.42,18.22,-20.29,-0.13
35.660811,139.784144,8,0,-1.44,-0.35,-3.97,-0.01
35.660811,139.923784,8,0,0.42,12.78,30.04,-0.06
35.660811,139.928288,8,0,-0.04,12.17,29.51,-0.07
35.660811,139.932793,8,0,-0.57,11.53,28.93,-0.07
35.660811,139.937297,8,0,-0.97,10.97,28.44,-0.07
35.660811,139.941802,8,0,-1.32,10.45,27.99,-0.07
35.660811,139.946306,8,0,-1.48,10.06,27.7,-0.07
35.660811,139.950811,8,0,-1.58,9.75,27.48,-0.07
35.660811,139.955315,8,0,-1.63,9.5,27.33,-0.07
35.660811,139.95982,8,0,-1.66,9.24,27.18,-0.07
35.660811,139.964324,8,0,-1.61,8.99,27.06,-0.07
35.660811,139.968829,8,0,-1.62,8.76,26.94,-0.07
35.660811,139.973333,8,0,-1.42,8.55,26.93,-0.06
35.660811,139.977838,8,0,-1.14,8.37,26.96,-0.06
35.660811,139.982342,8,0,-0.94,8.18,26.98,-0.06
35.660811,139.986847,8,0,-0.74,7.97,27.0,-0.05
35.660811,139.991351,8,0,-0.58,7.67,26.9,-0.05
35.660811,139.995856,8,0,-0.51,7.27,26.66,-0.05
35.660811,140.00036,8,0,-0.56,6.91,26.37,-0.04
35.665315,139.784144,8,0,-9.22,18.01,-27.01,-0.14
35.665315,139.788649,8,0,-7.66,18.51,-19.64,-0.12
35.665315,139.932793,8,0,-0.95,11.35,28.6,-0.07
35.665315,139.937297,8,0,-1.3,10.87,28.18,-0.07
35.665315,139.941802,8,0,-1.55,10.4,27.81,-0.07
35.665315,139.946306,8,0,-1.74,10.03,27.54,-0.07
35.665315,139.950811,8,0,-1.82,9.73,27.35,-0.07
35.665315,139.955315,8,0,-1.79,9.49,27.23,-0.07
35.665315,139.95982,8,0,-1.74,9.27,27.14,-0.07
35.665315,139.964324,8,0,-1.53,9.14,27.17,-0.07
35.665315,139.968829,8,0,-1.52,8.89,27.06,-0.07
35.665315,139.973333,8,0,-1.36,8.65,26.99,-0.06
35.665315,139.977838,8,0,-1.13,8.45,27.0,-0.06
35.665315,139.982342,8,0,-1.03,8.26,26.98,-0.06
35.665315,140.00036,8,0,-1.05,6.88,26.11,-0.05
35.66982,139.950811,8,0,-2.02,9.54,27.1,-0.07
35.66982,139.955315,8,0,-1.96,9.32,27.03,-0.07
35.66982,139.95982,8,0,-1.87,9.15,26.99,-0.07
35.66982,139.964324,8,0,-1.68,9.04,27.03,-0.07
35.66982,139.968829,8,0,-1.56,8.85,27.0,-0.07
35.66982,139.973333,8,0,-1.43,8.6,26.93,-0.06
35.66982,139.977838,8,0,-1.34,8.38,26.87,-0.06
35.66982,139.982342,8,0,-1.28,8.2,26.83,-0.06
35.674324,139.923784,8,0,-8.4,8.95,14.05,-0.14
35.674324,139.932793,8,0,-6.17,9.13,18.63,-0.12
35.674324,139.941802,8,0,-4.35,9.15,22.42,-0.1
35.674324,139.946306,8,0,-3.62,9.11,23.84,-0.09
35.674324,139.950811,8,0,-3.01,9.04,24.95,-0.08
35.674324,139.973333,8,0,-1.67,8.42,26.59,-0.07
35.674324,139.977838,8,0,-1.57,8.24,26.69,-0.06
35.674324,139.982342,8,0,-1.53,8.05,26.64,-0.06
35.674324,139.986847,8,0,-1.49,7.75,26.46,-0.06
35.674324,139.991351,8,0,-1.5,7.44,26.26,-0.06
35.678829,139.946306,8,0,-10.57,6.67,7.64,-0.16
35.678829,139.95982,8,0,-8.12,6.73,12.45,-0.13
35.678829,139.977838,8,0,-3.12,7.59,23.43,-0.08
35.678829,139.982342,8,0,-1.83,7.91,26.31,-0.06
35.683333,139.905766,8,0,-10.22,10.53,0.47,-0.17
35.683333,139.941802,8,0,-14.51,4.76,-0.27,-0.2
35.687838,139.851712,8,0,10.79,15.12,23.45,0.09
35.687838,139.856216,8,0,-13.99,21.45,-16.28,-0.2
35.687838,139.91027,8,0,-13.66,6.79,-6.16,-0.2
35.687838,139.955315,8,0,-11.53,4.17,6.32,-0.16
35.687838,139.986847,8,0,-2.01,7.67,26.35,-0.07
35.692342,139.856216,8,0,-10.25,7.75,-9.76,-0.15
35.692342,139.914775,8,0,-15.02,2.85,-7.48,-0.2
35.692342,139.937297,8,0,-13.63,2.96,-0.86,-0.18
35.696847,139.856216,8,0,-13.05,2.02,-13.92,-0.18
35.696847,139.932793,8,0,-14.39,0.61,-3.09,-0.18
35.25991,139.743604,16,0,10.0,-7.23,2.1,1.22
35.25991,139.748108,16,0,10.2,-5.85,3.09,1.18
35.264414,139.703063,16,0,19.83,-17.49,6.19,0.76
35.264414,139.707568,16,0,18.22,-17.28,5.0,0.78
35.264414,139.712072,16,0,16.74,-16.86,3.84,0.82
35.264414,139.716577,16,0,14.38,-14.21,3.82,0.8
35.264414,139.721081,16,0,11.81,-11.55,3.96,0.78
35.264414,139.725586,16,0,10.8,-10.11,3.45,0.83
35.264414,139.734595,16,0,12.49,-9.03,1.72,1.14
35.264414,139.739099,16,0,13.26,-8.46,1.45,1.24
35.264414,139.743604,16,0,13.85,-7.68,1.47,1.34
35.264414,139.748108,16,0,14.68,-6.5,2.21,1.38
35.268919,139.694054,16,0,23.48,-14.01,10.83,0.68
35.268919,139.698559,16,0,21.21,-15.02,9.01,0.69
35.268919,139.703063,16,0,19.49,-16.23,6.87,0.74
35.268919,139.707568,16,0,17.53,-16.78,5.18,0.77
35.268919,139.712072,16,0,16.26,-14.73,4.78,0.78
35.268919,139.716577,16,0,14.52,-12.82,4.28,0.79
35.268919,139.721081,16,0,13.02,-11.38,3.65,0.81
35.268919,139.725586,16,0,12.23,-9.87,3.3,0.86
35.268919,139.73009,16,0,12.36,-9.02,2.54,0.98
35.268919,139.734595,16,0,13.74,-8.51,2.0,1.14
35.268919,139.739099,16,0,14.66,-7.84,1.84,1.25
35.268919,139.743604,16,0,15.48,-7.14,1.84,1.35
35.268919,139.748108,16,0,16.32,-6.22,2.22,1.4
35.268919,139.752613,16,0,16.57,-5.58,2.39,1.44
35.273423,139.685045,16,0,28.95,2.55,12.47,0.43
35.273423,139.68955,16,0,25.4,-13.08,12.11,0.69
35.273423,139.694054,16,0,22.84,-13.62,10.15,0.7
35.273423,139.698559,16,0,20.88,-14.94,7.86,0.74
35.273423,139.703063,16,0,19.47,-15.64,5.7,0.8
35.273423,139.707568,16,0,17.99,-15.44,4.26,0.85
35.273423,139.712072,16,0,16.93,-14.37,3.41,0.9
35.273423,139.721081,16,0,14.86,-11.65,2.39,0.99
35.273423,139.725586,16,0,13.94,-10.04,2.29,1.02
35.273423,139.73009,16,0,13.89,-8.98,2.14,1.09
35.273423,139.734595,16,0,14.83,-8.05,2.07,1.19
35.273423,139.739099,16,0,15.87,-7.31,1.96,1.3
35.273423,139.743604,16,0,16.71,-6.49,2.12,1.37
35.273423,139.748108,16,0,17.24,-5.9,2.19,1.42
35.273423,139.752613,16,0,17.64,-5.32,2.3,1.46
35.273423,139.757117,16,0,18.37,-4.6,2.57,1.48
35.277928,139.685045,16,0,27.59,-12.0,13.62,0.7
35.277928,139.68955,16,0,24.42,-13.42,10.67,0.72
35.277928,139.694054,16,0,21.79,-13.97,8.49,0.74
35.277928,139.698559,16,0,19.87,-15.15,5.65,0.82
35.277928,139.703063,16,0,18.28,-16.02,3.19,0.92
35.277928,139.712072,16,0,16.0,-14.64,1.09,1.07
35.277928,139.716577,16,0,15.32,-12.51,1.49,1.07
35.277928,139.721081,16,0,15.21,-11.1,1.5,1.12
35.277928,139.725586,16,0,15.72,-10.1,1.41,1.21
35.277928,139.73009,16,0,15.92,-8.94,1.56,1.26
35.277928,139.734595,16,0,16.24,-7.78,1.8,1.3
35.277928,139.739099,16,0,16.89,-6.49,2.25,1.32
35.277928,139.743604,16,0,17.38,-5.92,2.31,1.37
35.277928,139.748108,16,0,17.86,-5.44,2.3,1.42
35.277928,139.752613,16,0,18.62,-4.71,2.53,1.46
35.277928,139.757117,16,0,18.91,-4.15,2.78,1.45
35.282432,139.680541,16,0,30.53,-8.96,16.35,0.67
35.282432,139.685045,16,0,26.66,-11.87,12.52,0.72
35.282432,139.68955,16,0,23.33,-13.07,9.53,0.74
35.282432,139.694054,16,0,20.72,-14.34,6.4,0.81
35.282432,139.703063,16,0,17.35,-15.42,1.74,1.01
